source,specialty,code,modifier,description,site_wrvu,cms_work_rvu,cms_status_indicator,cms_year,cms_source_filename,match_status,recommended_action,path_hint
cpt_database.json,gastroenterology,91111,,Gastrointestinal tract imaging intraluminal colon with interpretation and report,3.67,0.88,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.88 and stamp CMS year/source,91111
cpt_database.json,gastroenterology,91112,,Gastrointestinal transit study,0.5,2.05,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.05 and stamp CMS year/source,91112
cpt_database.json,gastroenterology,91117,,Colon motility study minimum 6 hours continuous recording including provocative testing,2.34,2.39,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.39 and stamp CMS year/source,91117
cpt_database.json,gastroenterology,91132,,Electrogastrography diagnostic transcutaneous,1.12,0.51,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.51 and stamp CMS year/source,91132
cpt_database.json,gastroenterology,91133,,Electrogastrography diagnostic transcutaneous with provocative testing,1.45,0.64,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.64 and stamp CMS year/source,91133
cpt_database.json,gastroenterology,91200,,Liver elastography,0.28,0.20,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.20 and stamp CMS year/source,91200
cpt_database.json,ophthalmology,92002,,"Ophthalmological services, medical examination and evaluation with initiation of diagnostic and treatment program; intermediate, new patient",1.02,0.88,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.88 and stamp CMS year/source,92002
cpt_database.json,ophthalmology,92004,,"Comprehensive ophthalmological exam, new patient",1.5,1.82,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.82 and stamp CMS year/source,92004
cpt_database.json,ophthalmology,92012,,"Ophthalmological exam, intermediate, established",0.67,0.92,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.92 and stamp CMS year/source,92012
cpt_database.json,ophthalmology,92014,,"Comprehensive ophthalmological exam, established",1.1,1.42,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.42 and stamp CMS year/source,92014
cpt_database.json,ophthalmology,92015,,Determination of refractive state,0.35,0.37,N,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status N as no/limited national PFS WRVU context review,92015
cpt_database.json,ophthalmology,92018,,"Ophthalmological examination and evaluation, under general anesthesia, complete",1.5,2.44,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.44 and stamp CMS year/source,92018
cpt_database.json,ophthalmology,92019,,"Ophthalmological examination and evaluation, under general anesthesia, limited",0.95,1.28,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.28 and stamp CMS year/source,92019
cpt_database.json,ophthalmology,92132,,"Scanning computerized ophthalmic diagnostic imaging, anterior segment",0.32,0.28,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.28 and stamp CMS year/source,92132
cpt_database.json,ophthalmology,92133,,"Scanning computerized ophthalmic diagnostic imaging, optic nerve",0.31,0.30,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.30 and stamp CMS year/source,92133
cpt_database.json,ophthalmology,92134,,"Scanning computerized ophthalmic imaging, posterior segment, OCT",0.26,0.31,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.31 and stamp CMS year/source,92134
cpt_database.json,ophthalmology,92201,,"Extended ophthalmoscopy, initial",0.4,0.39,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.39 and stamp CMS year/source,92201
cpt_database.json,ophthalmology,92202,,"Extended ophthalmoscopy, subsequent",0.32,0.25,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.25 and stamp CMS year/source,92202
cpt_database.json,ophthalmology,92227,,Remote imaging for retinal disease detection with analysis and report under physician supervision,0.2,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,92227
cpt_database.json,ophthalmology,92228,,Remote imaging for retinal disease monitoring with physician review and report,0.24,0.31,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.31 and stamp CMS year/source,92228
cpt_database.json,ophthalmology,92229,,Point-of-care automated analysis and report for retinal disease,0.18,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,92229
cpt_database.json,ophthalmology,92235,,Fluorescein angiography,0.57,0.73,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.73 and stamp CMS year/source,92235
cpt_database.json,ophthalmology,92240,,Indocyanine-green angiography,0.66,0.78,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.78 and stamp CMS year/source,92240
cpt_database.json,ophthalmology,92242,,Fluorescein angiography and indocyanine-green angiography,0.9,0.93,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.93 and stamp CMS year/source,92242
cpt_database.json,ophthalmology,92250,,Fundus photography,0.28,0.39,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.39 and stamp CMS year/source,92250
cpt_database.json,ophthalmology,92283,,"Color vision examination, extended",0.22,0.17,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.17 and stamp CMS year/source,92283
cpt_database.json,ophthalmology,92284,,Dark adaptation examination,0.18,0.28,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.28 and stamp CMS year/source,92284
cpt_database.json,ophthalmology,92285,,External ocular photography with interpretation and report,0.17,0.05,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.05 and stamp CMS year/source,92285
cpt_database.json,ophthalmology,92286,,Special anterior segment photography with interpretation and report,0.26,0.39,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.39 and stamp CMS year/source,92286
cpt_database.json,ophthalmology,92287,,Anterior segment dye photography,0.2,0.39,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.39 and stamp CMS year/source,92287
cpt_database.json,ophthalmology,92310,,"Prescription of optical correction; contact lenses, both eyes, except aphakia",0.45,1.14,N,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status N as no/limited national PFS WRVU context review,92310
cpt_database.json,ophthalmology,92311,,"Prescription of optical correction; contact lens, corneal lens for aphakia, one eye",0.5,1.05,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.05 and stamp CMS year/source,92311
cpt_database.json,ophthalmology,92312,,"Prescription of optical correction; contact lens, corneal lens for aphakia, both eyes",0.6,1.23,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.23 and stamp CMS year/source,92312
cpt_database.json,ophthalmology,92313,,"Prescription of optical correction; contact lens, corneoscleral lens",0.65,0.90,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.90 and stamp CMS year/source,92313
cpt_database.json,ophthalmology,92314,,"Prescription of optical correction; contact lens, corneal lens for keratoconus, initial fitting",0.75,0.67,N,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status N as no/limited national PFS WRVU context review,92314
cpt_database.json,ophthalmology,92315,,"Prescription of optical correction; contact lens, corneal lens for keratoconus, subsequent fitting",0.55,0.44,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.44 and stamp CMS year/source,92315
cpt_database.json,ophthalmology,92316,,"Prescription of optical correction; contact lens, scleral lens, initial fitting",0.9,0.66,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.66 and stamp CMS year/source,92316
cpt_database.json,ophthalmology,92317,,"Prescription of optical correction; contact lens, scleral lens, subsequent fitting",0.7,0.44,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.44 and stamp CMS year/source,92317
cpt_database.json,ophthalmology,92325,,Modification of contact lens,0.3,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,92325
cpt_database.json,ophthalmology,92326,,Replacement of contact lens,0.22,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,92326
cpt_database.json,ophthalmology,92340,,"Fitting of spectacles, except for aphakia; monofocal",0.28,0.36,N,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status N as no/limited national PFS WRVU context review,92340
cpt_database.json,ophthalmology,92341,,Fitting of spectacles; bifocal,0.32,0.46,N,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status N as no/limited national PFS WRVU context review,92341
cpt_database.json,ophthalmology,92342,,Fitting of spectacles; multifocal,0.35,0.52,N,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status N as no/limited national PFS WRVU context review,92342
cpt_database.json,ophthalmology,92352,,Fitting of spectacle-mounted low vision aid,0.6,0.36,B,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status B as no/limited national PFS WRVU context review,92352
cpt_database.json,ophthalmology,92353,,Fitting of contact lens-mounted low vision aid,0.7,0.49,B,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status B as no/limited national PFS WRVU context review,92353
cpt_database.json,ophthalmology,92499,,Unlisted ophthalmological service or procedure,0.5,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,92499
cpt_database.json,general_surgery,92920,,Percutaneous transluminal coronary angioplasty; single vessel,8.28,8.14,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 8.14 and stamp CMS year/source,92920
cpt_database.json,general_surgery,92924,,CPT 92924,0,9.88,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 9.88 and stamp CMS year/source,92924
cpt_database.json,general_surgery,92928,,PCI with coronary stent; single vessel,10.09,9.75,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 9.75 and stamp CMS year/source,92928
cpt_database.json,interventional_cardiology,92933,,Percutaneous transluminal coronary atherectomy with intracoronary stent single vessel,15.23,11.64,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 11.64 and stamp CMS year/source,92933
cpt_database.json,vascular,92937,,Percutaneous transluminal revascularization of or through coronary artery bypass graft single vessel,14.78,11.02,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 11.02 and stamp CMS year/source,92937
cpt_database.json,cardiology,92941,,"Percutaneous coronary intervention, acute MI",10.65,12.40,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 12.40 and stamp CMS year/source,92941
cpt_database.json,cardiology,92943,,"Percutaneous coronary intervention, chronic total occlusion",11.8,13.35,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 13.35 and stamp CMS year/source,92943
cpt_database.json,general_surgery,92973,,CPT 92973,0,1.71,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.71 and stamp CMS year/source,92973
cpt_database.json,interventional_cardiology,92974,,Transcatheter placement of radiation delivery device for coronary intravascular brachytherapy,4.23,2.93,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.93 and stamp CMS year/source,92974
cpt_database.json,interventional_cardiology,92979,,Endoluminal imaging of coronary vessel or graft using intravascular ultrasound during therapeutic intervention,2.56,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,92979
cpt_database.json,general_surgery,92986,,CPT 92986,0,22.04,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 22.04 and stamp CMS year/source,92986
cpt_database.json,general_surgery,92987,,CPT 92987,0,22.80,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 22.80 and stamp CMS year/source,92987
cpt_database.json,interventional_cardiology,92990,,Percutaneous balloon valvuloplasty pulmonary valve,14.56,17.81,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 17.81 and stamp CMS year/source,92990
cpt_database.json,interventional_cardiology,92997,,Percutaneous transluminal pulmonary artery balloon angioplasty single vessel,12.89,11.68,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 11.68 and stamp CMS year/source,92997
cpt_database.json,interventional_cardiology,92998,,Percutaneous transluminal pulmonary artery balloon angioplasty each additional vessel,4.67,5.84,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.84 and stamp CMS year/source,92998
cpt_database.json,cardiology,93015,,Cardiovascular stress test,0.75,0.73,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.73 and stamp CMS year/source,93015
cpt_database.json,cardiology,93016,,"Stress test, supervision only",0.45,0.44,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.44 and stamp CMS year/source,93016
cpt_database.json,cardiology,93018,,"Stress test, interpretation only",0.3,0.29,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.29 and stamp CMS year/source,93018
cpt_database.json,diagnostic_cardiology,93024,,Ergonovine provocation test,2.34,1.14,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.14 and stamp CMS year/source,93024
cpt_database.json,diagnostic_cardiology,93040,,Rhythm ECG 1-3 leads with interpretation and report,0.23,0.15,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.15 and stamp CMS year/source,93040
cpt_database.json,diagnostic_cardiology,93041,,Rhythm ECG 1-3 leads tracing only,0.12,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,93041
cpt_database.json,diagnostic_cardiology,93224,,External electrocardiographic recording up to 48 hours by continuous recording including recording scanning analysis with report review and interpretation,1.45,0.38,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.38 and stamp CMS year/source,93224
cpt_database.json,diagnostic_cardiology,93226,,External electrocardiographic recording up to 48 hours scanning analysis with report,0.52,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,93226
cpt_database.json,diagnostic_cardiology,93227,,External electrocardiographic recording up to 48 hours review and interpretation,0.52,0.38,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.38 and stamp CMS year/source,93227
cpt_database.json,diagnostic_cardiology,93228,,External mobile cardiovascular telemetry with ECG recording review and interpretation per 30 days,1.23,0.47,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.47 and stamp CMS year/source,93228
cpt_database.json,diagnostic_cardiology,93268,,External patient and/or auto activated electrocardiographic rhythm derived event recording up to 30 days with interpretation and report,1.34,0.51,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.51 and stamp CMS year/source,93268
cpt_database.json,diagnostic_cardiology,93271,,External patient and/or auto activated electrocardiographic rhythm derived event recording scanning analysis,0.34,0.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,93271
cpt_database.json,diagnostic_cardiology,93272,,External patient and/or auto activated electrocardiographic rhythm derived event recording review and interpretation,0.52,0.51,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.51 and stamp CMS year/source,93272
cpt_database.json,diagnostic_cardiology,93278,,Signal-averaged electrocardiography with or without ECG,0.56,0.24,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.24 and stamp CMS year/source,93278
cpt_database.json,diagnostic_cardiology,93279,,Programming device evaluation single dual or multiple lead pacemaker system with iterative adjustment,0.67,0.63,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.63 and stamp CMS year/source,93279
cpt_database.json,diagnostic_cardiology,93280,,Programming device evaluation single dual or multiple lead pacemaker system in person,0.78,0.75,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.75 and stamp CMS year/source,93280
cpt_database.json,diagnostic_cardiology,93281,,Programming device evaluation single dual or multiple lead implantable defibrillator system with iterative adjustment,1.23,0.83,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.83 and stamp CMS year/source,93281
cpt_database.json,diagnostic_cardiology,93282,,Programming device evaluation in person with iterative adjustment single lead pacemaker system,0.89,0.83,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.83 and stamp CMS year/source,93282
cpt_database.json,diagnostic_cardiology,93284,,Programming device evaluation in person with iterative adjustment multiple lead pacemaker system,1.34,1.22,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.22 and stamp CMS year/source,93284
cpt_database.json,diagnostic_cardiology,93285,,Programming device evaluation in person with iterative adjustment single dual or multiple lead ICD system,1.56,0.51,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.51 and stamp CMS year/source,93285
cpt_database.json,diagnostic_cardiology,93286,,Peri-procedural device evaluation and programming of device system single dual or multiple lead pacemaker,0.56,0.29,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.29 and stamp CMS year/source,93286
cpt_database.json,diagnostic_cardiology,93287,,Peri-procedural device evaluation and programming of device system single dual or multiple lead ICD,0.67,0.44,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.44 and stamp CMS year/source,93287
cpt_database.json,diagnostic_cardiology,93288,,Interrogation device evaluation in person with analysis review and report single dual or multiple lead pacemaker,0.45,0.42,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.42 and stamp CMS year/source,93288
cpt_database.json,diagnostic_cardiology,93289,,Interrogation device evaluation in person with analysis review and report single dual or multiple lead ICD,0.67,0.73,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.73 and stamp CMS year/source,93289
